GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "45000","South Carolina",5,CAINC30,170,"..."," Per capita dividends, interest, and rent 4/","Dollars",354,420,454,498,557,628,690,744,818,921,1027,1223,1472,1674,1831,2056,2210,2354,2445,2641,2952,3110,3146,3205,3323,3517,3740,3989,4227,4509,4427,4757,4751,4639,4548,4761,5059,5692,6176,6180,5474,5294,5852,6236,6133,6741,7152,7516,7997,8505,8653
 "45000","South Carolina",5,CAINC30,180,"..."," Earnings by place of work","Thousands of dollars",6447908,6942250,7564412,8524777,9707960,10848679,11316873,12843726,14087803,15992600,17885280,19488014,21600572,22406360,24408184,27455282,29233430,31328841,33985234,37218635,39824982,42861853,44199844,46889113,49203487,51749066,54431211,57240948,60813625,65335985,69550347,73814311,75459907,77336427,80545744,84509269,88706192,94347282,99022347,100597038,96258294,99174229,103938327,110349625,113709376,119785112,126573745,131233798,138467898,144848679,152017673
 "45000","South Carolina",5,CAINC30,190,"...","  Wages and salaries","Thousands of dollars",5122946,5533307,5974829,6695654,7610875,8510280,8796228,9958586,10985475,12421271,13895983,15351844,16923420,17591724,19064708,21231978,22617230,24182776,26094988,28426998,30563383,32812381,33618124,35314052,36915361,38814531,41010185,42910018,45811428,49200667,52302192,55252238,56519421,57693395,59693464,62832932,65939349,70159090,73797913,75235600,72109546,73323840,75894639,79010444,81454801,85484329,90543670,94374451,99152877,103305657,108606511
 "45000","South Carolina",5,CAINC30,200,"...","  Supplements to wages and salaries","Thousands of dollars",669173,737386,840211,976479,1109057,1274929,1468060,1689105,1892966,2136409,2449058,2740292,3131271,3380345,3777505,4221680,4559208,4981301,5369120,5930969,6552501,7135271,7494331,8257438,8678411,9026306,9141634,9340223,9806983,10656352,11316375,12251081,12523254,13069314,14204950,14813601,15805153,16829037,18036411,19148366,18339574,18229064,19673724,19395595,20597783,21771078,22348165,22895846,24246009,26342789,27587378
 "45000","South Carolina",5,CAINC30,201,"...","   Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",454469,505352,574070,659869,704942,806126,982386,1105375,1248935,1389564,1589486,1801446,2036094,2247187,2485659,2705494,2959770,3228942,3501118,3828634,4305225,4648623,4913382,5525492,5771452,5964843,5937835,6041383,6309756,6873928,7339301,8028288,8209751,8633154,9557429,9970537,10781199,11351550,12377537,13327098,12715511,12528823,13550887,13138425,14191811,15084321,15325350,15737825,16747190,18559361,19421769
 "45000","South Carolina",5,CAINC30,202,"...","   Employer contributions for government social insurance","Thousands of dollars",214704,232034,266141,316610,404115,468803,485674,583730,644031,746845,859572,938846,1095177,1133158,1291846,1516186,1599438,1752359,1868002,2102335,2247276,2486648,2580949,2731946,2906959,3061463,3203799,3298840,3497227,3782424,3977074,4222793,4313503,4436160,4647521,4843064,5023954,5477487,5658874,5821268,5624063,5700241,6122837,6257170,6405972,6686757,7022815,7158021,7498819,7783428,8165609
 "45000","South Carolina",5,CAINC30,210,"...","  Proprietors' income","Thousands of dollars",655789,671557,749372,852644,988028,1063470,1052585,1196035,1209362,1434920,1540239,1395878,1545881,1434291,1565971,2001624,2056992,2164764,2521126,2860668,2709098,2914201,3087389,3317623,3609715,3908229,4279392,4990707,5195214,5478966,5931780,6310992,6417232,6573718,6647330,6862736,6961690,7359155,7188023,6213072,5809174,7621325,8369964,11943586,11656792,12529705,13681910,13963501,15069012,15200233,15823784
 "45000","South Carolina",5,CAINC30,220,"...","   Farm proprietors' income","Thousands of dollars",134943,131348,148351,157524,235468,262407,186528,152601,106446,155646,165273,-57497,84858,102993,-37180,182089,109216,10723,168930,259408,273683,194681,299915,283818,228292,380173,265498,345483,339962,196492,280264,393770,479834,67987,389810,468265,487871,304602,124112,271672,319555,316452,218388,258425,562271,68190,11148,19740,153589,36782,6892
 "45000","South Carolina",5,CAINC30,230,"...","   Nonfarm proprietors' income","Thousands of dollars",520846,540209,601021,695120,752560,801063,866057,1043434,1102916,1279274,1374966,1453375,1461023,1331298,1603151,1819535,1947776,2154041,2352196,2601260,2435415,2719520,2787474,3033805,3381423,3528056,4013894,4645224,4855252,5282474,5651516,5917222,5937398,6505731,6257520,6394471,6473819,7054553,7063911,5941400,5489619,7304873,8151576,11685161,11094521,12461515,13670762,13943761,14915423,15163451,15816892
 "45000","South Carolina",5,CAINC30,240,"...","Total employment (number of jobs)","Number of jobs",1170440,1195991,1214524,1261975,1327545,1364918,1326160,1376441,1411204,1466342,1507001,1523489,1536244,1513855,1547496,1624992,1655111,1697186,1738122,1809013,1858308,1912747,1886170,1897465,1931459,1978983,2038053,2080349,2140787,2191440,2240690,2279819,2256571,2248041,2263771,2305664,2356291,2418626,2482325,2472423,2367886,2357627,2427409,2453282,2500792,2564448,2636738,2700035,2760166,2846388,2901536
