GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "09000","Connecticut",1,CAINC30,250,"..."," Wage and salary employment","Number of jobs",1278214,1270474,1240264,1264236,1318287,1346539,1300973,1321709,1366956,1429430,1482440,1508221,1520182,1510203,1525518,1597331,1639328,1681793,1725667,1753269,1748068,1707332,1629346,1591788,1599350,1609837,1627959,1648631,1680101,1709380,1732908,1756884,1753339,1737593,1715891,1722818,1732049,1748700,1763183,1764648,1692091,1671424,1685883,1704885,1717324,1730465,1740231,1743757,1744934,1752016,1750171
 "09000","Connecticut",1,CAINC30,260,"..."," Proprietors employment","Number of jobs",138859,143891,148168,151965,161850,164605,166856,171171,179374,186005,190659,197240,206541,215700,217494,225806,240099,255523,258633,285778,284270,296141,293775,312015,325166,296643,315785,325890,320248,327445,337110,361293,371914,380141,396399,421513,439931,453408,482537,491395,504070,500509,520386,518336,529237,535564,547882,556281,555391,564610,581555
 "09000","Connecticut",1,CAINC30,270,"...","  Farm proprietors employment 6/","Number of jobs",4541,4388,4235,4064,3999,4003,3976,3941,4135,4012,4211,4118,4214,4221,4490,4335,4227,4176,4010,3968,4000,3874,3850,3953,4039,4004,4010,3969,3993,4024,3888,3810,4074,4020,3847,3758,3728,3646,4214,4397,4567,4778,5069,5191,5299,5126,5180,5094,5039,5021,5023
 "09000","Connecticut",1,CAINC30,280,"...","  Nonfarm proprietors employment","Number of jobs",134318,139503,143933,147901,157851,160602,162880,167230,175239,181993,186448,193122,202327,211479,213004,221471,235872,251347,254623,281810,280270,292267,289925,308062,321127,292639,311775,321921,316255,323421,333222,357483,367840,376121,392552,417755,436203,449762,478323,486998,499503,495731,515317,513145,523938,530438,542702,551187,550352,559589,576532
 "09000","Connecticut",1,CAINC30,290,"...","Average earnings per job (dollars)","Dollars",7915,8347,8797,9380,9941,10532,11284,12076,12974,13984,15223,16603,17973,19191,20502,22065,23307,24565,26651,28670,30331,31697,33470,35596,36610,38162,39113,40270,43080,45607,48325,51875,55033,55596,56343,57821,59490,61669,63806,66889,69656,72458,71986,70716,69418,70774,71618,72534,73492,74609,76085
 "09000","Connecticut",1,CAINC30,300,"..."," Average wages and salaries","Dollars",7086,7541,7931,8426,8953,9520,10135,10720,11398,12240,13331,14684,15964,17238,18321,19566,20775,22044,23791,25732,26984,28507,30034,31773,32447,33192,34429,35845,38145,40079,41835,44508,46052,45933,47449,49903,51807,54006,57105,57543,56837,58502,60205,61139,61406,62989,64579,64950,65751,66798,68768
 "09000","Connecticut",1,CAINC30,310,"..."," Average nonfarm proprietors' income","Dollars",7882,7489,7794,7997,7981,7830,8205,9606,10677,11451,11933,11536,11231,9912,10857,12888,12853,12389,14660,15835,17419,16589,17690,19996,21691,25971,25527,25246,29085,33241,39193,44916,52810,55282,49184,43045,42637,45560,43191,54884,69283,74305,66228,58061,50982,51500,48439,50984,52022,52453,52680
 "09001","Fairfield, CT",1,CAINC30,10,"...","Personal income (thousands of dollars)","Thousands of dollars",4595442,4860504,5101426,5483660,5883424,6352715,6814123,7449088,8289329,9308626,10522084,12114690,13778176,14892004,15790894,17748238,19125106,20490336,22322461,24980133,27114309,27933582,28246727,31689819,32629970,33471898,36425112,39005828,41990761,46637033,49621767,55098347,58979021,57904478,58066622,61640489,66817392,73925664,81892315,90512632,89508015,95360433,96584971,96932032,91393072,96903612,98831179,101605049,105035532,110852692,114517862
 "09001","Fairfield, CT",1,CAINC30,45,"..."," Net earnings by place of residence","Thousands of dollars",3467533,3607133,3710848,3985546,4283952,4577234,4857088,5348062,6020397,6811498,7689022,8733379,9657069,10323778,11043793,12388036,13546322,14598433,16115729,17997837,18737090,18951813,19164769,21763144,22141833,22514003,24702906,26724675,28781079,32508156,34921977,38852179,42258756,41648223,41782254,43018627,45536653,48500758,54010058,61862434,64351698,68481681,68011852,66108697,61731450,63327826,63852234,64505749,67167810,68729251,71660424
 "09001","Fairfield, CT",1,CAINC30,50,"..."," Personal current transfer receipts","Thousands of dollars",233913,283477,350815,374090,406662,475093,622910,670458,702739,738517,820866,949991,1073595,1193380,1286513,1344772,1429842,1515357,1565963,1690442,1885345,2108399,2355623,2775450,2906272,3003590,3224438,3310091,3402943,3412565,3499481,3699568,3921704,4189645,4251545,4563032,4619272,4895454,5152706,5884144,6503235,6915201,6916325,7000868,7081236,7317201,7550282,7829311,7918173,8446894,8582281
 "09001","Fairfield, CT",1,CAINC30,60,"...","  Income maintenance benefits 1/","Thousands of dollars",21669,28897,34561,39781,40232,45845,55187,66781,72061,78648,88639,111831,111315,111336,117684,121661,122813,125393,124140,134612,148849,178747,204661,221996,248415,272789,281191,238969,273864,290255,273986,269599,260148,259268,276260,292936,312077,311035,368877,412659,459481,507861,518152,519216,538740,557595,530461,515712,510203,507878,526435
 "09001","Fairfield, CT",1,CAINC30,70,"...","  Unemployment insurance compensation","Thousands of dollars",14698,31580,60222,45984,28916,42539,103216,91492,71595,34677,30054,39722,40210,59890,61791,36954,43380,45296,40975,44743,66411,104255,144800,238173,192056,122154,104440,99875,81772,77533,89450,79163,119983,202277,213432,135233,122259,119835,123725,194913,496962,549607,446295,368617,304119,170324,146946,160056,162726,150243,142873
 "09001","Fairfield, CT",1,CAINC30,80,"...","  Retirement and other","Thousands of dollars",197546,223000,256032,288325,337514,386709,464507,512185,559083,625192,702173,798438,922070,1022154,1107038,1186157,1263649,1344668,1400848,1511087,1670085,1825397,2006162,2315281,2465801,2608647,2838807,2971247,3047307,3044777,3136045,3350806,3541573,3728100,3761853,4134863,4184936,4464584,4660104,5276572,5546792,5857733,5951878,6113035,6238377,6589282,6872875,7153543,7245244,7788773,7912973
 "09001","Fairfield, CT",1,CAINC30,90,"..."," Dividends, interest, and rent 2/","Thousands of dollars",893996,969894,1039763,1124024,1192810,1300388,1334125,1430568,1566193,1758611,2012196,2431320,3047512,3374846,3460588,4015430,4148942,4376546,4640769,5291854,6491874,6873370,6726335,7151225,7581865,7954305,8497768,8971062,9806739,10716312,11200309,12546600,12798561,12066610,12032823,14058830,16661467,20529452,22729551,22766054,18653082,19963551,21656794,23822467,22580386,26258585,27428663,29269989,29949549,33676547,34275157
 "09001","Fairfield, CT",1,CAINC30,100,"..."," Population (persons) 3/","Number of persons",780867,792934,792758,788034,786524,788324,794554,797444,810423,802642,802656,808703,813186,817943,821854,825107,830396,831797,828277,826605,827517,828860,833094,834372,838945,842482,848057,854421,861020,868651,877043,884364,889063,892900,896342,897472,897653,896254,897498,903824,910421,919355,928000,935099,939924,944196,944943,944347,943038,943971,943332
 "09001","Fairfield, CT",1,CAINC30,110,"..."," Per capita personal income 4/","Dollars",5885,6130,6435,6959,7480,8059,8576,9341,10228,11597,13109,14980,16943,18207,19214,21510,23031,24634,26950,30220,32766,33701,33906,37980,38894,39730,42951,45652,48769,53689,56578,62303,66338,64850,64782,68682,74436,82483,91245,100144,98315,103725,104079,103660,97235,102631,104590,107593,111380,117432,121397
 "09001","Fairfield, CT",1,CAINC30,120,"..."," Per capita net earnings 4/","Dollars",4441,4549,4681,5058,5447,5806,6113,6707,7429,8486,9579,10799,11876,12622,13438,15014,16313,17550,19457,21773,22643,22865,23004,26083,26392,26723,29129,31278,33427,37424,39818,43932,47532,46644,46614,47933,50729,54115,60178,68445,70683,74489,73289,70697,65677,67071,67573,68307,71225,72809,75965
 "09001","Fairfield, CT",1,CAINC30,130,"..."," Per capita personal current transfer receipts 4/","Dollars",300,358,443,475,517,603,784,841,867,920,1023,1175,1320,1459,1565,1630,1722,1822,1891,2045,2278,2544,2828,3326,3464,3565,3802,3874,3952,3929,3990,4183,4411,4692,4743,5084,5146,5462,5741,6510,7143,7522,7453,7487,7534,7750,7990,8291,8396,8948,9098
 "09001","Fairfield, CT",1,CAINC30,140,"...","  Per capita income maintenance benefits 4/","Dollars",28,36,44,50,51,58,69,84,89,98,110,138,137,136,143,147,148,151,150,163,180,216,246,266,296,324,332,280,318,334,312,305,293,290,308,326,348,347,411,457,505,552,558,555,573,591,561,546,541,538,558
 "09001","Fairfield, CT",1,CAINC30,150,"...","  Per capita unemployment insurance compensation 4/","Dollars",19,40,76,58,37,54,130,115,88,43,37,49,49,73,75,45,52,54,49,54,80,126,174,285,229,145,123,117,95,89,102,90,135,227,238,151,136,134,138,216,546,598,481,394,324,180,156,169,173,159,151
 "09001","Fairfield, CT",1,CAINC30,160,"...","  Per capita retirement and other 4/","Dollars",253,281,323,366,429,491,585,642,690,779,875,987,1134,1250,1347,1438,1522,1617,1691,1828,2018,2202,2408,2775,2939,3096,3347,3477,3539,3505,3576,3789,3983,4175,4197,4607,4662,4981,5192,5838,6093,6372,6414,6537,6637,6979,7273,7575,7683,8251,8388
