GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "49000","Utah",7,CAINC30,170,"..."," Per capita dividends, interest, and rent 4/","Dollars",483,544,605,655,697,782,841,905,988,1125,1241,1413,1637,1818,1953,2169,2295,2385,2464,2594,2774,2880,2920,2921,3015,3234,3571,3882,4083,4270,4215,4573,4645,4657,4752,4836,5429,5882,6538,6904,6047,5908,6549,7144,7149,7822,8620,9124,9926,10711,10888
 "49000","Utah",7,CAINC30,180,"..."," Earnings by place of work","Thousands of dollars",2824888,3101325,3440027,3852021,4327870,4820476,5299370,6066047,6905851,7951678,8992968,9911184,11067375,11770775,12514990,13927640,14901149,15604262,16312530,17515595,18740587,20532648,22137775,24105844,26063148,28307393,30583235,33164474,36028514,38657871,41176495,43743721,45587013,46607033,48158211,51876141,56032742,62659662,67274886,68550328,65579661,66942000,71059544,76464478,80397306,84821050,90423984,95095341,100478829,108294471,115174255
 "49000","Utah",7,CAINC30,190,"...","  Wages and salaries","Thousands of dollars",2197687,2417977,2652843,2951225,3297036,3690980,4044968,4582700,5215069,6041159,6862779,7629418,8610608,9157638,9634562,10672312,11377736,11812834,12306894,13150871,14074486,15272311,16418900,17706339,18927936,20648291,22600238,24614458,26789205,28814471,30632372,32974823,34266548,34841351,35682709,38109151,40870280,45069706,49200072,50592034,48863474,49604354,51946746,55084989,57349385,60570007,64650201,68326930,72531195,78001931,83675538
 "49000","Utah",7,CAINC30,200,"...","  Supplements to wages and salaries","Thousands of dollars",287163,328098,399211,455375,511833,591378,680933,771734,896537,1039629,1192809,1342853,1556305,1719310,1897626,2123618,2337954,2480707,2574385,2760364,3111538,3500961,3868503,4391329,4748330,5066233,5329889,5586604,5854373,6220505,6674161,7141124,7669638,7957267,8445775,9292508,10130620,11319316,12044872,12472520,12138899,12178107,13179342,13326083,14591270,14821458,15484264,16325536,17249547,18619897,19178457
 "49000","Utah",7,CAINC30,201,"...","   Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",198614,231510,287873,320936,336865,386227,455400,504103,588809,672163,759428,863180,982065,1102614,1228070,1345075,1510637,1617074,1683417,1764265,2031735,2276592,2526908,2938818,3169204,3328241,3451700,3610477,3752860,3968496,4325810,4626594,5014875,5230310,5565872,6142644,6713044,7612073,8129994,8463891,8298948,8321189,8986093,8912186,9957844,9974160,10458794,11062171,11588090,12713506,12950896
 "49000","Utah",7,CAINC30,202,"...","   Employer contributions for government social insurance","Thousands of dollars",88549,96588,111338,134439,174968,205151,225533,267631,307728,367466,433381,479673,574240,616696,669556,778543,827317,863633,890968,996099,1079803,1224369,1341595,1452511,1579126,1737992,1878189,1976127,2101513,2252009,2348351,2514530,2654763,2726957,2879903,3149864,3417576,3707243,3914878,4008629,3839951,3856918,4193249,4413897,4633426,4847298,5025470,5263365,5661457,5906391,6227561
 "49000","Utah",7,CAINC30,210,"...","  Proprietors' income","Thousands of dollars",340038,355250,387973,445421,519001,538118,573469,711613,794245,870890,937380,938913,900462,893827,982802,1131710,1185459,1310721,1431251,1604360,1554563,1759376,1850372,2008176,2386882,2592869,2653108,2963412,3384936,3622895,3869962,3627774,3650827,3808415,4029727,4474482,5031842,6270640,6029942,5485774,4577288,5159539,5933456,8053406,8456651,9429585,10289519,10442875,10698087,11672643,12320260
 "49000","Utah",7,CAINC30,220,"...","   Farm proprietors' income","Thousands of dollars",53129,57438,57358,70343,108002,71466,40956,44585,32344,29398,36639,10269,-6682,-9350,-15653,7025,7825,42380,86435,158302,149966,187215,169424,214356,226723,126759,69642,81714,92781,127369,132552,86402,191845,59383,85271,166066,107874,-10372,-2696,8452,-90636,41426,190090,130624,309576,400119,428887,151940,138481,164352,320284
 "49000","Utah",7,CAINC30,230,"...","   Nonfarm proprietors' income","Thousands of dollars",286909,297812,330615,375078,410999,466652,532513,667028,761901,841492,900741,928644,907144,903177,998455,1124685,1177634,1268341,1344816,1446058,1404597,1572161,1680948,1793820,2160159,2466110,2583466,2881698,3292155,3495526,3737410,3541372,3458982,3749032,3944456,4308416,4923968,6281012,6032638,5477322,4667924,5118113,5743366,7922782,8147075,9029466,9860632,10290935,10559606,11508291,11999976
 "49000","Utah",7,CAINC30,240,"...","Total employment (number of jobs)","Number of jobs",443665,454612,466945,494083,522552,544692,552699,580312,612694,651311,677997,687159,696877,706930,719110,761202,788568,801192,830377,865051,897166,938218,960860,978690,1025991,1102315,1150220,1217605,1269877,1309652,1338175,1380538,1391757,1395322,1405788,1453405,1517566,1592736,1676394,1688150,1633982,1620799,1664426,1706060,1753371,1803953,1865926,1933422,1993340,2068131,2127017
