region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,age_group,race,popestimate
4,West,8,Mountain,NM,35,New Mexico,2018,4,3,89788
4,West,8,Mountain,NM,35,New Mexico,2019,1,1,1460440
4,West,8,Mountain,NM,35,New Mexico,2018,4,4,20700
4,West,8,Mountain,NM,35,New Mexico,2019,1,3,269972
4,West,8,Mountain,NM,35,New Mexico,2019,4,6,17072
4,West,8,Mountain,NM,35,New Mexico,2018,4,6,16160
4,West,8,Mountain,NM,35,New Mexico,2018,4,2,22372
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,2,4,3471152
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,1,3,175188
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,3,1,11177416
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,2,2,6214788
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,4,4,901104
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,3,3,132064
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,4,1,10187792
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,3,4,1322988
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,4,4,950372
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,1,6,834320
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,1,4,1370360
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,1,4,1362100
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,2,4,3469428
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,2,3,376252
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,3,3,130656
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,4,3,76164
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,1,6,826852
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,4,2,1782644
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,1,1,10663208
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,1,2,3110880
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,4,2,1833412
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,4,6,133912
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,4,6,127436
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,2,3,373308
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,1,3,174524
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,3,2,2611820
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,1,2,3079044
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,4,1,9999952
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,3,6,228504
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,3,1,11321864
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,2,1,22416120
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,1,1,10799492
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,2,6,865988
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,3,2,2620928
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,2,1,22158688
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,2,6,851252
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,3,4,1339032
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,2,2,6160216
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,4,3,79096
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,3,6,225332
3,South,5,South Atlantic,NC,37,North Carolina,2019,4,2,1205820
3,South,5,South Atlantic,NC,37,North Carolina,2019,2,6,383796
3,South,5,South Atlantic,NC,37,North Carolina,2018,1,3,188596
3,South,5,South Atlantic,NC,37,North Carolina,2019,2,3,295144
3,South,5,South Atlantic,NC,37,North Carolina,2019,1,3,187884
3,South,5,South Atlantic,NC,37,North Carolina,2018,2,2,4113304
3,South,5,South Atlantic,NC,37,North Carolina,2018,3,4,185196
3,South,5,South Atlantic,NC,37,North Carolina,2018,1,6,466276
3,South,5,South Atlantic,NC,37,North Carolina,2019,4,3,71576
3,South,5,South Atlantic,NC,37,North Carolina,2018,2,1,11988692
3,South,5,South Atlantic,NC,37,North Carolina,2019,2,2,4146840
3,South,5,South Atlantic,NC,37,North Carolina,2018,1,2,2237268
3,South,5,South Atlantic,NC,37,North Carolina,2019,1,1,5964708
3,South,5,South Atlantic,NC,37,North Carolina,2018,4,4,103952
3,South,5,South Atlantic,NC,37,North Carolina,2018,2,3,293252
3,South,5,South Atlantic,NC,37,North Carolina,2019,4,1,5570216
3,South,5,South Atlantic,NC,37,North Carolina,2019,3,1,6031840
3,South,5,South Atlantic,NC,37,North Carolina,2019,1,6,472976
3,South,5,South Atlantic,NC,37,North Carolina,2018,3,6,75960
3,South,5,South Atlantic,NC,37,North Carolina,2018,3,3,106232
3,South,5,South Atlantic,NC,37,North Carolina,2018,4,2,1148204
3,South,5,South Atlantic,NC,37,North Carolina,2018,4,6,41416
3,South,5,South Atlantic,NC,37,North Carolina,2018,1,4,339076
3,South,5,South Atlantic,NC,37,North Carolina,2018,1,1,5976032
3,South,5,South Atlantic,NC,37,North Carolina,2019,3,3,107784
3,South,5,South Atlantic,NC,37,North Carolina,2019,1,4,343428
3,South,5,South Atlantic,NC,37,North Carolina,2018,2,6,366028
3,South,5,South Atlantic,NC,37,North Carolina,2019,3,4,196104
3,South,5,South Atlantic,NC,37,North Carolina,2018,2,4,718676
3,South,5,South Atlantic,NC,37,North Carolina,2018,3,2,1727732
3,South,5,South Atlantic,NC,37,North Carolina,2018,4,3,67304
3,South,5,South Atlantic,NC,37,North Carolina,2019,3,2,1735728
3,South,5,South Atlantic,NC,37,North Carolina,2019,4,4,112420
3,South,5,South Atlantic,NC,37,North Carolina,2018,3,1,5994344
3,South,5,South Atlantic,NC,37,North Carolina,2019,1,2,2233864
3,South,5,South Atlantic,NC,37,North Carolina,2019,2,4,737764
3,South,5,South Atlantic,NC,37,North Carolina,2019,3,6,78916
3,South,5,South Atlantic,NC,37,North Carolina,2019,4,6,44344
3,South,5,South Atlantic,NC,37,North Carolina,2019,2,1,12031184
3,South,5,South Atlantic,NC,37,North Carolina,2018,4,1,5388920
2,Midwest,4,West North Central,ND,38,North Dakota,2019,2,1,1119096
2,Midwest,4,West North Central,ND,38,North Dakota,2019,2,3,73240
2,Midwest,4,West North Central,ND,38,North Dakota,2018,4,3,10284
2,Midwest,4,West North Central,ND,38,North Dakota,2018,2,2,58808
2,Midwest,4,West North Central,ND,38,North Dakota,2019,3,1,492968
2,Midwest,4,West North Central,ND,38,North Dakota,2019,3,3,21968
2,Midwest,4,West North Central,ND,38,North Dakota,2018,3,3,21900
2,Midwest,4,West North Central,ND,38,North Dakota,2019,3,6,4492
2,Midwest,4,West North Central,ND,38,North Dakota,2018,2,3,72396
2,Midwest,4,West North Central,ND,38,North Dakota,2018,4,2,1884
2,Midwest,4,West North Central,ND,38,North Dakota,2018,2,4,33268
2,Midwest,4,West North Central,ND,38,North Dakota,2018,2,6,27260
2,Midwest,4,West North Central,ND,38,North Dakota,2018,3,4,5064
2,Midwest,4,West North Central,ND,38,North Dakota,2018,1,3,64404
2,Midwest,4,West North Central,ND,38,North Dakota,2018,1,4,12016
2,Midwest,4,West North Central,ND,38,North Dakota,2018,3,6,4356
2,Midwest,4,West North Central,ND,38,North Dakota,2019,4,3,10892
2,Midwest,4,West North Central,ND,38,North Dakota,2018,3,2,7992
2,Midwest,4,West North Central,ND,38,North Dakota,2018,3,1,502272
2,Midwest,4,West North Central,ND,38,North Dakota,2019,4,6,2312
2,Midwest,4,West North Central,ND,38,North Dakota,2018,1,6,33240
2,Midwest,4,West North Central,ND,38,North Dakota,2018,4,6,2120
2,Midwest,4,West North Central,ND,38,North Dakota,2019,1,6,34724
2,Midwest,4,West North Central,ND,38,North Dakota,2018,4,4,2672
2,Midwest,4,West North Central,ND,38,North Dakota,2018,1,2,31776
2,Midwest,4,West North Central,ND,38,North Dakota,2018,4,1,449292
2,Midwest,4,West North Central,ND,38,North Dakota,2018,2,1,1120532
2,Midwest,4,West North Central,ND,38,North Dakota,2019,2,2,60348
2,Midwest,4,West North Central,ND,38,North Dakota,2019,2,4,33156
2,Midwest,4,West North Central,ND,38,North Dakota,2019,3,2,8568
2,Midwest,4,West North Central,ND,38,North Dakota,2019,1,1,576976
2,Midwest,4,West North Central,ND,38,North Dakota,2019,4,2,2112
2,Midwest,4,West North Central,ND,38,North Dakota,2019,4,4,2884
2,Midwest,4,West North Central,ND,38,North Dakota,2019,4,1,461180
2,Midwest,4,West North Central,ND,38,North Dakota,2019,1,4,12316
2,Midwest,4,West North Central,ND,38,North Dakota,2018,1,1,570784
2,Midwest,4,West North Central,ND,38,North Dakota,2019,1,2,32908
2,Midwest,4,West North Central,ND,38,North Dakota,2019,1,3,63760
2,Midwest,4,West North Central,ND,38,North Dakota,2019,3,4,5544
2,Midwest,4,West North Central,ND,38,North Dakota,2019,2,6,28804
2,Midwest,3,East North Central,OH,39,Ohio,2018,2,4,631460
2,Midwest,3,East North Central,OH,39,Ohio,2018,4,1,7077272
2,Midwest,3,East North Central,OH,39,Ohio,2018,2,2,2653352
2,Midwest,3,East North Central,OH,39,Ohio,2019,1,6,548204
2,Midwest,3,East North Central,OH,39,Ohio,2018,3,4,164332
2,Midwest,3,East North Central,OH,39,Ohio,2018,1,4,263508
2,Midwest,3,East North Central,OH,39,Ohio,2019,2,3,57572
2,Midwest,3,East North Central,OH,39,Ohio,2019,1,1,7832880
2,Midwest,3,East North Central,OH,39,Ohio,2018,3,3,27720
2,Midwest,3,East North Central,OH,39,Ohio,2019,2,4,644616
2,Midwest,3,East North Central,OH,39,Ohio,2018,3,2,1055276
2,Midwest,3,East North Central,OH,39,Ohio,2018,3,1,8124764
2,Midwest,3,East North Central,OH,39,Ohio,2019,3,1,8023292
2,Midwest,3,East North Central,OH,39,Ohio,2019,3,3,27916
2,Midwest,3,East North Central,OH,39,Ohio,2019,1,3,31992
2,Midwest,3,East North Central,OH,39,Ohio,2018,2,6,414752
2,Midwest,3,East North Central,OH,39,Ohio,2019,3,6,81588
2,Midwest,3,East North Central,OH,39,Ohio,2018,4,3,17316
2,Midwest,3,East North Central,OH,39,Ohio,2019,2,6,433732
2,Midwest,3,East North Central,OH,39,Ohio,2019,4,4,108844
2,Midwest,3,East North Central,OH,39,Ohio,2019,4,2,748136
2,Midwest,3,East North Central,OH,39,Ohio,2019,4,1,7260260
2,Midwest,3,East North Central,OH,39,Ohio,2018,4,6,46776
2,Midwest,3,East North Central,OH,39,Ohio,2018,4,2,720928
2,Midwest,3,East North Central,OH,39,Ohio,2018,1,3,31580
2,Midwest,3,East North Central,OH,39,Ohio,2019,3,2,1050332
2,Midwest,3,East North Central,OH,39,Ohio,2019,3,4,171052
2,Midwest,3,East North Central,OH,39,Ohio,2018,2,3,57712
2,Midwest,3,East North Central,OH,39,Ohio,2018,1,1,7900760
2,Midwest,3,East North Central,OH,39,Ohio,2018,2,1,15156956
2,Midwest,3,East North Central,OH,39,Ohio,2018,1,6,541264
2,Midwest,3,East North Central,OH,39,Ohio,2019,1,2,1629380
2,Midwest,3,East North Central,OH,39,Ohio,2018,3,6,79656
2,Midwest,3,East North Central,OH,39,Ohio,2019,1,4,269620
2,Midwest,3,East North Central,OH,39,Ohio,2019,4,3,18560
2,Midwest,3,East North Central,OH,39,Ohio,2018,1,2,1637056
2,Midwest,3,East North Central,OH,39,Ohio,2019,2,1,15094512
2,Midwest,3,East North Central,OH,39,Ohio,2018,4,4,102924
2,Midwest,3,East North Central,OH,39,Ohio,2019,4,6,49480
3,South,7,West South Central,OK,40,Oklahoma,2019,4,1,2156012
3,South,7,West South Central,OK,40,Oklahoma,2018,2,3,653248
3,South,7,West South Central,OK,40,Oklahoma,2019,2,2,573820
3,South,7,West South Central,OK,40,Oklahoma,2018,1,4,91348
3,South,7,West South Central,OK,40,Oklahoma,2019,2,4,220480
3,South,7,West South Central,OK,40,Oklahoma,2018,3,3,226504
3,South,7,West South Central,OK,40,Oklahoma,2019,3,6,103368
3,South,7,West South Central,OK,40,Oklahoma,2018,2,4,215464
3,South,7,West South Central,OK,40,Oklahoma,2019,2,3,659596
3,South,7,West South Central,OK,40,Oklahoma,2018,2,6,392288
3,South,7,West South Central,OK,40,Oklahoma,2019,3,4,62036
3,South,7,West South Central,OK,40,Oklahoma,2018,2,1,4751420
3,South,7,West South Central,OK,40,Oklahoma,2018,3,6,102140
3,South,7,West South Central,OK,40,Oklahoma,2018,4,2,125120
3,South,7,West South Central,OK,40,Oklahoma,2018,1,6,404836
3,South,7,West South Central,OK,40,Oklahoma,2018,1,3,457296
3,South,7,West South Central,OK,40,Oklahoma,2019,1,2,322628
3,South,7,West South Central,OK,40,Oklahoma,2019,1,3,450276
3,South,7,West South Central,OK,40,Oklahoma,2019,3,1,2271652
3,South,7,West South Central,OK,40,Oklahoma,2018,1,2,325380
3,South,7,West South Central,OK,40,Oklahoma,2019,4,6,69672
3,South,7,West South Central,OK,40,Oklahoma,2019,4,3,147900
3,South,7,West South Central,OK,40,Oklahoma,2019,1,6,414376
3,South,7,West South Central,OK,40,Oklahoma,2018,1,1,2539392
3,South,7,West South Central,OK,40,Oklahoma,2019,1,4,93060
3,South,7,West South Central,OK,40,Oklahoma,2019,1,1,2528612
3,South,7,West South Central,OK,40,Oklahoma,2019,2,6,404024
3,South,7,West South Central,OK,40,Oklahoma,2018,4,3,142184
3,South,7,West South Central,OK,40,Oklahoma,2018,3,4,59932
3,South,7,West South Central,OK,40,Oklahoma,2019,4,4,35760
3,South,7,West South Central,OK,40,Oklahoma,2018,2,2,569716
3,South,7,West South Central,OK,40,Oklahoma,2018,3,1,2293496
3,South,7,West South Central,OK,40,Oklahoma,2019,2,1,4753140
3,South,7,West South Central,OK,40,Oklahoma,2019,4,2,131184
3,South,7,West South Central,OK,40,Oklahoma,2018,4,4,33548
3,South,7,West South Central,OK,40,Oklahoma,2018,3,2,204400
3,South,7,West South Central,OK,40,Oklahoma,2018,4,6,66676
3,South,7,West South Central,OK,40,Oklahoma,2018,4,1,2106552
3,South,7,West South Central,OK,40,Oklahoma,2019,3,2,203644
3,South,7,West South Central,OK,40,Oklahoma,2019,3,3,226644
4,West,9,Pacific,OR,41,Oregon,2018,4,4,92264
4,West,9,Pacific,OR,41,Oregon,2019,2,3,142512
4,West,9,Pacific,OR,41,Oregon,2018,3,3,50396
4,West,9,Pacific,OR,41,Oregon,2019,3,2,57892
4,West,9,Pacific,OR,41,Oregon,2018,3,6,63656
4,West,9,Pacific,OR,41,Oregon,2019,2,4,482684
4,West,9,Pacific,OR,41,Oregon,2018,3,4,141232
4,West,9,Pacific,OR,41,Oregon,2018,4,6,38220
4,West,9,Pacific,OR,41,Oregon,2018,4,3,28396
4,West,9,Pacific,OR,41,Oregon,2019,1,4,168204
4,West,9,Pacific,OR,41,Oregon,2018,1,1,2872580
4,West,9,Pacific,OR,41,Oregon,2018,2,4,473904
4,West,9,Pacific,OR,41,Oregon,2018,3,1,2856144
4,West,9,Pacific,OR,41,Oregon,2019,3,3,51336
4,West,9,Pacific,OR,41,Oregon,2019,2,2,187804
4,West,9,Pacific,OR,41,Oregon,2018,2,2,182364
4,West,9,Pacific,OR,41,Oregon,2019,3,4,146208
4,West,9,Pacific,OR,41,Oregon,2018,3,2,56744
4,West,9,Pacific,OR,41,Oregon,2018,4,1,2759988
4,West,9,Pacific,OR,41,Oregon,2018,2,1,6041792
4,West,9,Pacific,OR,41,Oregon,2018,1,6,254572
4,West,9,Pacific,OR,41,Oregon,2019,1,6,259596
4,West,9,Pacific,OR,41,Oregon,2019,4,1,2861724
4,West,9,Pacific,OR,41,Oregon,2018,2,6,294636
4,West,9,Pacific,OR,41,Oregon,2018,2,3,140756
4,West,9,Pacific,OR,41,Oregon,2018,1,3,84868
4,West,9,Pacific,OR,41,Oregon,2019,1,2,96564
4,West,9,Pacific,OR,41,Oregon,2018,4,2,30752
4,West,9,Pacific,OR,41,Oregon,2018,1,4,167572
4,West,9,Pacific,OR,41,Oregon,2019,2,6,305720
4,West,9,Pacific,OR,41,Oregon,2018,1,2,96708
4,West,9,Pacific,OR,41,Oregon,2019,2,1,6072864
4,West,9,Pacific,OR,41,Oregon,2019,1,3,84152
4,West,9,Pacific,OR,41,Oregon,2019,1,1,2857732
4,West,9,Pacific,OR,41,Oregon,2019,3,1,2828224
4,West,9,Pacific,OR,41,Oregon,2019,4,6,40596
4,West,9,Pacific,OR,41,Oregon,2019,3,6,65136
4,West,9,Pacific,OR,41,Oregon,2019,4,2,32700
4,West,9,Pacific,OR,41,Oregon,2019,4,3,30460
4,West,9,Pacific,OR,41,Oregon,2019,4,4,98840
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,3,3,32376
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,2,4,1031320
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,1,2,1603996
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,1,3,59144
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,3,1,9065204
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,4,2,689348
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,2,3,89816
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,4,6,47488
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,4,4,183624
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,4,3,17992
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,2,3,91656
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,2,1,16207652
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,4,6,44272
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,3,6,86028
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,2,2,2788384
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,3,4,303564
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,1,6,520084
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,3,2,1054068
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,2,6,419996
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,1,1,7985560
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,1,1,7916672
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,2,6,435508
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,4,1,8404360
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,2,2,2770808
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,2,4,1007872
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,3,3,31760
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,4,3,19176
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,1,4,438160
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,3,1,9195496
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,2,1,16315900
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,1,2,1610868
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,1,3,59540
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,4,2,713624
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,3,2,1054364
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2019,4,1,8598720
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,1,6,513812
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,3,4,292452
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,1,4,433100
1,Northeast,2,Middle Atlantic,PA,42,Pennsylvania,2018,3,6,83440
1,Northeast,1,New England,RI,44,Rhode Island,2019,1,6,51756
1,Northeast,1,New England,RI,44,Rhode Island,2019,3,2,57388
1,Northeast,1,New England,RI,44,Rhode Island,2019,2,2,177592
1,Northeast,1,New England,RI,44,Rhode Island,2019,1,4,35108
1,Northeast,1,New England,RI,44,Rhode Island,2019,1,3,15808
1,Northeast,1,New England,RI,44,Rhode Island,2019,4,6,5728
1,Northeast,1,New England,RI,44,Rhode Island,2019,4,2,31708
1,Northeast,1,New England,RI,44,Rhode Island,2018,2,6,52140
1,Northeast,1,New England,RI,44,Rhode Island,2019,2,3,19816
1,Northeast,1,New England,RI,44,Rhode Island,2018,4,1,675824
1,Northeast,1,New England,RI,44,Rhode Island,2018,2,3,19636
1,Northeast,1,New England,RI,44,Rhode Island,2019,4,4,13852
1,Northeast,1,New England,RI,44,Rhode Island,2018,3,4,22844
1,Northeast,1,New England,RI,44,Rhode Island,2019,3,6,11200
1,Northeast,1,New England,RI,44,Rhode Island,2019,1,1,621564
1,Northeast,1,New England,RI,44,Rhode Island,2019,4,1,693380
1,Northeast,1,New England,RI,44,Rhode Island,2018,3,6,10892
1,Northeast,1,New England,RI,44,Rhode Island,2018,1,6,51228
1,Northeast,1,New England,RI,44,Rhode Island,2018,2,4,92832
1,Northeast,1,New England,RI,44,Rhode Island,2019,3,1,784320
1,Northeast,1,New England,RI,44,Rhode Island,2019,2,1,1442808
1,Northeast,1,New England,RI,44,Rhode Island,2018,2,1,1452888
1,Northeast,1,New England,RI,44,Rhode Island,2018,4,6,5452
1,Northeast,1,New England,RI,44,Rhode Island,2018,3,2,56568
1,Northeast,1,New England,RI,44,Rhode Island,2018,4,3,3308
1,Northeast,1,New England,RI,44,Rhode Island,2019,2,6,53800
1,Northeast,1,New England,RI,44,Rhode Island,2018,4,2,29980
1,Northeast,1,New England,RI,44,Rhode Island,2018,3,1,793148
1,Northeast,1,New England,RI,44,Rhode Island,2018,3,3,6484
1,Northeast,1,New England,RI,44,Rhode Island,2018,1,4,34860
1,Northeast,1,New England,RI,44,Rhode Island,2018,4,4,13156
1,Northeast,1,New England,RI,44,Rhode Island,2018,1,2,92896
1,Northeast,1,New England,RI,44,Rhode Island,2019,3,3,6672
1,Northeast,1,New England,RI,44,Rhode Island,2019,2,4,94084
1,Northeast,1,New England,RI,44,Rhode Island,2019,3,4,23600
1,Northeast,1,New England,RI,44,Rhode Island,2018,1,1,629012
1,Northeast,1,New England,RI,44,Rhode Island,2019,4,3,3516
1,Northeast,1,New England,RI,44,Rhode Island,2019,1,2,93744
1,Northeast,1,New England,RI,44,Rhode Island,2018,2,2,174068
1,Northeast,1,New England,RI,44,Rhode Island,2018,1,3,15932
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,2,766668
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,1,2905636
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,3,49372
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,6,21300
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,1,2889820
3,South,5,South Atlantic,SC,45,South Carolina,2018,1,3,28396
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,6,148916
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,6,201948
3,South,5,South Atlantic,SC,45,South Carolina,2018,1,6,198084
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,6,141700
3,South,5,South Atlantic,SC,45,South Carolina,2018,1,2,1352548
3,South,5,South Atlantic,SC,45,South Carolina,2018,1,1,2764420
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,3,28524
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,1,2778600
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,3,20408
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,2,1347852
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,6,32784
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,4,196088
3,South,5,South Atlantic,SC,45,South Carolina,2019,1,4,87808
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,4,204708
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,3,21120
3,South,5,South Atlantic,SC,45,South Carolina,2018,4,3,12604
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,1,5516408
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,4,41072
3,South,5,South Atlantic,SC,45,South Carolina,2018,1,4,84752
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,6,31840
3,South,5,South Atlantic,SC,45,South Carolina,2019,4,3,13416
3,South,5,South Atlantic,SC,45,South Carolina,2018,4,6,19680
3,South,5,South Atlantic,SC,45,South Carolina,2018,2,2,2387600
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,2,2398164
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,2,1039384
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,3,49884
3,South,5,South Atlantic,SC,45,South Carolina,2019,3,4,63116
3,South,5,South Atlantic,SC,45,South Carolina,2018,4,4,38132
3,South,5,South Atlantic,SC,45,South Carolina,2018,4,2,732244
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,4,59588
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,1,2863996
3,South,5,South Atlantic,SC,45,South Carolina,2019,2,1,5554136
3,South,5,South Atlantic,SC,45,South Carolina,2018,4,1,2795596
3,South,5,South Atlantic,SC,45,South Carolina,2018,3,2,1043168
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,3,131604
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,4,32716
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,6,44544
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,3,129984
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,1,556324
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,3,131928
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,2,8004
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,6,32808
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,2,2600
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,1,654460
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,1,1156720
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,3,127956
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,2,7420
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,2,43624
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,4,14628
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,4,3068
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,1,651588
2,Midwest,4,West North Central,SD,46,South Dakota,2019,2,1,1158784
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,6,31688
2,Midwest,4,West North Central,SD,46,South Dakota,2018,2,2,43116
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,3,20044
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,6,3600
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,1,608420
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,1,602340
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,6,3332
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,3,38896
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,1,576696
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,4,7532
2,Midwest,4,West North Central,SD,46,South Dakota,2018,3,4,7376
2,Midwest,4,West North Central,SD,46,South Dakota,2019,3,6,6116
2,Midwest,4,West North Central,SD,46,South Dakota,2019,1,2,26816
2,Midwest,4,West North Central,SD,46,South Dakota,2018,1,2,26308
2,Midwest,4,West North Central,SD,46,South Dakota,2019,4,3,21236
2,Midwest,4,West North Central,SD,46,South Dakota,2018,4,4,2736
