region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,race,age,year,popestimate
3,South,6,East South Central,AL,1,Alabama,1,0,2018,32086
3,South,6,East South Central,AL,1,Alabama,1,1,2018,33178
3,South,6,East South Central,AL,1,Alabama,1,2,2018,33501
3,South,6,East South Central,AL,1,Alabama,1,3,2018,33840
3,South,6,East South Central,AL,1,Alabama,1,4,2018,33996
3,South,6,East South Central,AL,1,Alabama,1,5,2018,33182
3,South,6,East South Central,AL,1,Alabama,1,6,2018,33854
3,South,6,East South Central,AL,1,Alabama,1,7,2018,34269
3,South,6,East South Central,AL,1,Alabama,1,8,2018,34021
3,South,6,East South Central,AL,1,Alabama,1,9,2018,34622
3,South,6,East South Central,AL,1,Alabama,1,10,2018,35871
3,South,6,East South Central,AL,1,Alabama,1,11,2018,36096
3,South,6,East South Central,AL,1,Alabama,1,12,2018,36125
3,South,6,East South Central,AL,1,Alabama,1,13,2018,36678
3,South,6,East South Central,AL,1,Alabama,1,14,2018,36889
3,South,6,East South Central,AL,1,Alabama,1,15,2018,37215
3,South,6,East South Central,AL,1,Alabama,1,16,2018,37237
3,South,6,East South Central,AL,1,Alabama,1,17,2018,39132
3,South,6,East South Central,AL,1,Alabama,1,18,2018,37694
3,South,6,East South Central,AL,1,Alabama,1,19,2018,36657
3,South,6,East South Central,AL,1,Alabama,1,20,2018,37442
3,South,6,East South Central,AL,1,Alabama,1,21,2018,38353
3,South,6,East South Central,AL,1,Alabama,1,22,2018,38985
3,South,6,East South Central,AL,1,Alabama,1,23,2018,39726
3,South,6,East South Central,AL,1,Alabama,1,24,2018,39614
3,South,6,East South Central,AL,1,Alabama,1,25,2018,39365
3,South,6,East South Central,AL,1,Alabama,1,26,2018,40765
3,South,6,East South Central,AL,1,Alabama,1,27,2018,42825
3,South,6,East South Central,AL,1,Alabama,1,28,2018,42772
3,South,6,East South Central,AL,1,Alabama,1,29,2018,40427
3,South,6,East South Central,AL,1,Alabama,1,30,2018,38435
3,South,6,East South Central,AL,1,Alabama,1,31,2018,37280
3,South,6,East South Central,AL,1,Alabama,1,32,2018,37257
3,South,6,East South Central,AL,1,Alabama,1,33,2018,37960
3,South,6,East South Central,AL,1,Alabama,1,34,2018,37045
3,South,6,East South Central,AL,1,Alabama,1,35,2018,37730
3,South,6,East South Central,AL,1,Alabama,1,36,2018,37927
3,South,6,East South Central,AL,1,Alabama,1,37,2018,38195
3,South,6,East South Central,AL,1,Alabama,1,38,2018,38804
3,South,6,East South Central,AL,1,Alabama,1,39,2018,36855
3,South,6,East South Central,AL,1,Alabama,1,40,2018,37017
3,South,6,East South Central,AL,1,Alabama,1,41,2018,37178
3,South,6,East South Central,AL,1,Alabama,1,42,2018,35834
3,South,6,East South Central,AL,1,Alabama,1,43,2018,37791
3,South,6,East South Central,AL,1,Alabama,1,44,2018,37410
3,South,6,East South Central,AL,1,Alabama,1,45,2018,38722
3,South,6,East South Central,AL,1,Alabama,1,46,2018,41340
3,South,6,East South Central,AL,1,Alabama,1,47,2018,44752
3,South,6,East South Central,AL,1,Alabama,1,48,2018,44487
3,South,6,East South Central,AL,1,Alabama,1,49,2018,42059
3,South,6,East South Central,AL,1,Alabama,1,50,2018,40596
3,South,6,East South Central,AL,1,Alabama,1,51,2018,41176
3,South,6,East South Central,AL,1,Alabama,1,52,2018,42280
3,South,6,East South Central,AL,1,Alabama,1,53,2018,45702
3,South,6,East South Central,AL,1,Alabama,1,54,2018,46981
3,South,6,East South Central,AL,1,Alabama,1,55,2018,46715
3,South,6,East South Central,AL,1,Alabama,1,56,2018,47265
3,South,6,East South Central,AL,1,Alabama,1,57,2018,47707
3,South,6,East South Central,AL,1,Alabama,1,58,2018,47966
3,South,6,East South Central,AL,1,Alabama,1,59,2018,46456
3,South,6,East South Central,AL,1,Alabama,1,60,2018,46565
3,South,6,East South Central,AL,1,Alabama,1,61,2018,46649
3,South,6,East South Central,AL,1,Alabama,1,62,2018,45147
3,South,6,East South Central,AL,1,Alabama,1,63,2018,44622
3,South,6,East South Central,AL,1,Alabama,1,64,2018,43587
3,South,6,East South Central,AL,1,Alabama,1,65,2018,41620
3,South,6,East South Central,AL,1,Alabama,1,66,2018,40657
3,South,6,East South Central,AL,1,Alabama,1,67,2018,39077
3,South,6,East South Central,AL,1,Alabama,1,68,2018,38810
3,South,6,East South Central,AL,1,Alabama,1,69,2018,38670
3,South,6,East South Central,AL,1,Alabama,1,70,2018,39256
3,South,6,East South Central,AL,1,Alabama,1,71,2018,41947
3,South,6,East South Central,AL,1,Alabama,1,72,2018,29494
3,South,6,East South Central,AL,1,Alabama,1,73,2018,29566
3,South,6,East South Central,AL,1,Alabama,1,74,2018,29032
3,South,6,East South Central,AL,1,Alabama,1,75,2018,30078
3,South,6,East South Central,AL,1,Alabama,1,76,2018,25254
3,South,6,East South Central,AL,1,Alabama,1,77,2018,22853
3,South,6,East South Central,AL,1,Alabama,1,78,2018,21792
3,South,6,East South Central,AL,1,Alabama,1,79,2018,20234
3,South,6,East South Central,AL,1,Alabama,1,80,2018,19133
3,South,6,East South Central,AL,1,Alabama,1,81,2018,16739
3,South,6,East South Central,AL,1,Alabama,1,82,2018,15611
3,South,6,East South Central,AL,1,Alabama,1,83,2018,14424
3,South,6,East South Central,AL,1,Alabama,1,84,2018,12529
3,South,6,East South Central,AL,1,Alabama,1,85,2018,71665
3,South,6,East South Central,AL,1,Alabama,1,0,2019,31393
3,South,6,East South Central,AL,1,Alabama,1,1,2019,32333
3,South,6,East South Central,AL,1,Alabama,1,2,2019,33350
3,South,6,East South Central,AL,1,Alabama,1,3,2019,33826
3,South,6,East South Central,AL,1,Alabama,1,4,2019,34052
3,South,6,East South Central,AL,1,Alabama,1,5,2019,34203
3,South,6,East South Central,AL,1,Alabama,1,6,2019,33432
3,South,6,East South Central,AL,1,Alabama,1,7,2019,33994
3,South,6,East South Central,AL,1,Alabama,1,8,2019,34429
3,South,6,East South Central,AL,1,Alabama,1,9,2019,34233
3,South,6,East South Central,AL,1,Alabama,1,10,2019,34819
3,South,6,East South Central,AL,1,Alabama,1,11,2019,36045
3,South,6,East South Central,AL,1,Alabama,1,12,2019,36233
3,South,6,East South Central,AL,1,Alabama,1,13,2019,36247
3,South,6,East South Central,AL,1,Alabama,1,14,2019,36840
3,South,6,East South Central,AL,1,Alabama,1,15,2019,37118
3,South,6,East South Central,AL,1,Alabama,1,16,2019,37404
3,South,6,East South Central,AL,1,Alabama,1,17,2019,37375
3,South,6,East South Central,AL,1,Alabama,1,18,2019,37168
3,South,6,East South Central,AL,1,Alabama,1,19,2019,36801
3,South,6,East South Central,AL,1,Alabama,1,20,2019,37639
3,South,6,East South Central,AL,1,Alabama,1,21,2019,38423
3,South,6,East South Central,AL,1,Alabama,1,22,2019,38867
3,South,6,East South Central,AL,1,Alabama,1,23,2019,39318
3,South,6,East South Central,AL,1,Alabama,1,24,2019,38780
3,South,6,East South Central,AL,1,Alabama,1,25,2019,39292
3,South,6,East South Central,AL,1,Alabama,1,26,2019,39066
3,South,6,East South Central,AL,1,Alabama,1,27,2019,40550
3,South,6,East South Central,AL,1,Alabama,1,28,2019,42697
3,South,6,East South Central,AL,1,Alabama,1,29,2019,42645
3,South,6,East South Central,AL,1,Alabama,1,30,2019,40378
3,South,6,East South Central,AL,1,Alabama,1,31,2019,38293
3,South,6,East South Central,AL,1,Alabama,1,32,2019,37349
3,South,6,East South Central,AL,1,Alabama,1,33,2019,37381
3,South,6,East South Central,AL,1,Alabama,1,34,2019,38059
3,South,6,East South Central,AL,1,Alabama,1,35,2019,37329
3,South,6,East South Central,AL,1,Alabama,1,36,2019,37759
3,South,6,East South Central,AL,1,Alabama,1,37,2019,37987
3,South,6,East South Central,AL,1,Alabama,1,38,2019,38284
3,South,6,East South Central,AL,1,Alabama,1,39,2019,38824
3,South,6,East South Central,AL,1,Alabama,1,40,2019,36814
3,South,6,East South Central,AL,1,Alabama,1,41,2019,37168
3,South,6,East South Central,AL,1,Alabama,1,42,2019,37303
3,South,6,East South Central,AL,1,Alabama,1,43,2019,35948
3,South,6,East South Central,AL,1,Alabama,1,44,2019,37798
3,South,6,East South Central,AL,1,Alabama,1,45,2019,37406
3,South,6,East South Central,AL,1,Alabama,1,46,2019,38711
3,South,6,East South Central,AL,1,Alabama,1,47,2019,41484
3,South,6,East South Central,AL,1,Alabama,1,48,2019,44798
3,South,6,East South Central,AL,1,Alabama,1,49,2019,44534
3,South,6,East South Central,AL,1,Alabama,1,50,2019,42014
3,South,6,East South Central,AL,1,Alabama,1,51,2019,40696
3,South,6,East South Central,AL,1,Alabama,1,52,2019,41179
3,South,6,East South Central,AL,1,Alabama,1,53,2019,42179
3,South,6,East South Central,AL,1,Alabama,1,54,2019,45626
3,South,6,East South Central,AL,1,Alabama,1,55,2019,46865
3,South,6,East South Central,AL,1,Alabama,1,56,2019,46635
3,South,6,East South Central,AL,1,Alabama,1,57,2019,47073
3,South,6,East South Central,AL,1,Alabama,1,58,2019,47606
3,South,6,East South Central,AL,1,Alabama,1,59,2019,47788
3,South,6,East South Central,AL,1,Alabama,1,60,2019,46168
3,South,6,East South Central,AL,1,Alabama,1,61,2019,46275
3,South,6,East South Central,AL,1,Alabama,1,62,2019,46372
3,South,6,East South Central,AL,1,Alabama,1,63,2019,44880
3,South,6,East South Central,AL,1,Alabama,1,64,2019,44336
3,South,6,East South Central,AL,1,Alabama,1,65,2019,43085
3,South,6,East South Central,AL,1,Alabama,1,66,2019,41153
3,South,6,East South Central,AL,1,Alabama,1,67,2019,40192
3,South,6,East South Central,AL,1,Alabama,1,68,2019,38394
3,South,6,East South Central,AL,1,Alabama,1,69,2019,38186
3,South,6,East South Central,AL,1,Alabama,1,70,2019,37980
3,South,6,East South Central,AL,1,Alabama,1,71,2019,38402
3,South,6,East South Central,AL,1,Alabama,1,72,2019,40992
3,South,6,East South Central,AL,1,Alabama,1,73,2019,28690
3,South,6,East South Central,AL,1,Alabama,1,74,2019,28785
3,South,6,East South Central,AL,1,Alabama,1,75,2019,28118
3,South,6,East South Central,AL,1,Alabama,1,76,2019,29133
3,South,6,East South Central,AL,1,Alabama,1,77,2019,24274
3,South,6,East South Central,AL,1,Alabama,1,78,2019,21918
3,South,6,East South Central,AL,1,Alabama,1,79,2019,20698
3,South,6,East South Central,AL,1,Alabama,1,80,2019,19195
3,South,6,East South Central,AL,1,Alabama,1,81,2019,18139
3,South,6,East South Central,AL,1,Alabama,1,82,2019,15603
3,South,6,East South Central,AL,1,Alabama,1,83,2019,14467
3,South,6,East South Central,AL,1,Alabama,1,84,2019,13270
3,South,6,East South Central,AL,1,Alabama,1,85,2019,72283
3,South,6,East South Central,AL,1,Alabama,2,0,2018,17185
3,South,6,East South Central,AL,1,Alabama,2,1,2018,16757
3,South,6,East South Central,AL,1,Alabama,2,2,2018,17046
3,South,6,East South Central,AL,1,Alabama,2,3,2018,17329
3,South,6,East South Central,AL,1,Alabama,2,4,2018,16809
3,South,6,East South Central,AL,1,Alabama,2,5,2018,17016
3,South,6,East South Central,AL,1,Alabama,2,6,2018,17041
3,South,6,East South Central,AL,1,Alabama,2,7,2018,16777
3,South,6,East South Central,AL,1,Alabama,2,8,2018,17629
3,South,6,East South Central,AL,1,Alabama,2,9,2018,17826
3,South,6,East South Central,AL,1,Alabama,2,10,2018,18571
3,South,6,East South Central,AL,1,Alabama,2,11,2018,18353
3,South,6,East South Central,AL,1,Alabama,2,12,2018,17723
3,South,6,East South Central,AL,1,Alabama,2,13,2018,17443
3,South,6,East South Central,AL,1,Alabama,2,14,2018,17390
3,South,6,East South Central,AL,1,Alabama,2,15,2018,17459
3,South,6,East South Central,AL,1,Alabama,2,16,2018,17999
3,South,6,East South Central,AL,1,Alabama,2,17,2018,19195
3,South,6,East South Central,AL,1,Alabama,2,18,2018,20186
3,South,6,East South Central,AL,1,Alabama,2,19,2018,20385
3,South,6,East South Central,AL,1,Alabama,2,20,2018,20457
3,South,6,East South Central,AL,1,Alabama,2,21,2018,19965
3,South,6,East South Central,AL,1,Alabama,2,22,2018,19715
3,South,6,East South Central,AL,1,Alabama,2,23,2018,20230
3,South,6,East South Central,AL,1,Alabama,2,24,2018,21125
3,South,6,East South Central,AL,1,Alabama,2,25,2018,21223
3,South,6,East South Central,AL,1,Alabama,2,26,2018,21480
3,South,6,East South Central,AL,1,Alabama,2,27,2018,21633
3,South,6,East South Central,AL,1,Alabama,2,28,2018,21165
3,South,6,East South Central,AL,1,Alabama,2,29,2018,19664
3,South,6,East South Central,AL,1,Alabama,2,30,2018,18424
3,South,6,East South Central,AL,1,Alabama,2,31,2018,17598
3,South,6,East South Central,AL,1,Alabama,2,32,2018,17133
3,South,6,East South Central,AL,1,Alabama,2,33,2018,17311
3,South,6,East South Central,AL,1,Alabama,2,34,2018,16703
3,South,6,East South Central,AL,1,Alabama,2,35,2018,16762
3,South,6,East South Central,AL,1,Alabama,2,36,2018,17089
3,South,6,East South Central,AL,1,Alabama,2,37,2018,17095
3,South,6,East South Central,AL,1,Alabama,2,38,2018,18149
3,South,6,East South Central,AL,1,Alabama,2,39,2018,16647
3,South,6,East South Central,AL,1,Alabama,2,40,2018,15949
3,South,6,East South Central,AL,1,Alabama,2,41,2018,15755
3,South,6,East South Central,AL,1,Alabama,2,42,2018,14922
3,South,6,East South Central,AL,1,Alabama,2,43,2018,15518
3,South,6,East South Central,AL,1,Alabama,2,44,2018,15303
3,South,6,East South Central,AL,1,Alabama,2,45,2018,15631
3,South,6,East South Central,AL,1,Alabama,2,46,2018,16044
3,South,6,East South Central,AL,1,Alabama,2,47,2018,16295
3,South,6,East South Central,AL,1,Alabama,2,48,2018,15867
3,South,6,East South Central,AL,1,Alabama,2,49,2018,14812
3,South,6,East South Central,AL,1,Alabama,2,50,2018,14963
3,South,6,East South Central,AL,1,Alabama,2,51,2018,14985
3,South,6,East South Central,AL,1,Alabama,2,52,2018,15760
3,South,6,East South Central,AL,1,Alabama,2,53,2018,16714
3,South,6,East South Central,AL,1,Alabama,2,54,2018,16689
3,South,6,East South Central,AL,1,Alabama,2,55,2018,16748
3,South,6,East South Central,AL,1,Alabama,2,56,2018,16695
3,South,6,East South Central,AL,1,Alabama,2,57,2018,16646
3,South,6,East South Central,AL,1,Alabama,2,58,2018,17288
3,South,6,East South Central,AL,1,Alabama,2,59,2018,16714
3,South,6,East South Central,AL,1,Alabama,2,60,2018,16286
3,South,6,East South Central,AL,1,Alabama,2,61,2018,16407
3,South,6,East South Central,AL,1,Alabama,2,62,2018,15818
3,South,6,East South Central,AL,1,Alabama,2,63,2018,15404
3,South,6,East South Central,AL,1,Alabama,2,64,2018,14497
3,South,6,East South Central,AL,1,Alabama,2,65,2018,13691
3,South,6,East South Central,AL,1,Alabama,2,66,2018,12707
3,South,6,East South Central,AL,1,Alabama,2,67,2018,12585
3,South,6,East South Central,AL,1,Alabama,2,68,2018,11947
3,South,6,East South Central,AL,1,Alabama,2,69,2018,11063
3,South,6,East South Central,AL,1,Alabama,2,70,2018,10081
3,South,6,East South Central,AL,1,Alabama,2,71,2018,9262
3,South,6,East South Central,AL,1,Alabama,2,72,2018,7339
3,South,6,East South Central,AL,1,Alabama,2,73,2018,6995
3,South,6,East South Central,AL,1,Alabama,2,74,2018,6452
3,South,6,East South Central,AL,1,Alabama,2,75,2018,6172
3,South,6,East South Central,AL,1,Alabama,2,76,2018,5527
3,South,6,East South Central,AL,1,Alabama,2,77,2018,4990
3,South,6,East South Central,AL,1,Alabama,2,78,2018,4822
3,South,6,East South Central,AL,1,Alabama,2,79,2018,4267
3,South,6,East South Central,AL,1,Alabama,2,80,2018,3988
3,South,6,East South Central,AL,1,Alabama,2,81,2018,3668
3,South,6,East South Central,AL,1,Alabama,2,82,2018,3481
3,South,6,East South Central,AL,1,Alabama,2,83,2018,3109
3,South,6,East South Central,AL,1,Alabama,2,84,2018,2718
3,South,6,East South Central,AL,1,Alabama,2,85,2018,16074
3,South,6,East South Central,AL,1,Alabama,2,0,2019,17344
3,South,6,East South Central,AL,1,Alabama,2,1,2019,17236
3,South,6,East South Central,AL,1,Alabama,2,2,2019,16797
3,South,6,East South Central,AL,1,Alabama,2,3,2019,17014
3,South,6,East South Central,AL,1,Alabama,2,4,2019,17350
3,South,6,East South Central,AL,1,Alabama,2,5,2019,16798
3,South,6,East South Central,AL,1,Alabama,2,6,2019,17005
3,South,6,East South Central,AL,1,Alabama,2,7,2019,17050
3,South,6,East South Central,AL,1,Alabama,2,8,2019,16757
3,South,6,East South Central,AL,1,Alabama,2,9,2019,17626
3,South,6,East South Central,AL,1,Alabama,2,10,2019,17835
3,South,6,East South Central,AL,1,Alabama,2,11,2019,18560
3,South,6,East South Central,AL,1,Alabama,2,12,2019,18298
3,South,6,East South Central,AL,1,Alabama,2,13,2019,17688
3,South,6,East South Central,AL,1,Alabama,2,14,2019,17486
3,South,6,East South Central,AL,1,Alabama,2,15,2019,17353
3,South,6,East South Central,AL,1,Alabama,2,16,2019,17402
3,South,6,East South Central,AL,1,Alabama,2,17,2019,17966
3,South,6,East South Central,AL,1,Alabama,2,18,2019,19669
3,South,6,East South Central,AL,1,Alabama,2,19,2019,21169
3,South,6,East South Central,AL,1,Alabama,2,20,2019,20099
3,South,6,East South Central,AL,1,Alabama,2,21,2019,20062
3,South,6,East South Central,AL,1,Alabama,2,22,2019,19605
3,South,6,East South Central,AL,1,Alabama,2,23,2019,19281
3,South,6,East South Central,AL,1,Alabama,2,24,2019,19977
3,South,6,East South Central,AL,1,Alabama,2,25,2019,20503
3,South,6,East South Central,AL,1,Alabama,2,26,2019,20877
3,South,6,East South Central,AL,1,Alabama,2,27,2019,21160
3,South,6,East South Central,AL,1,Alabama,2,28,2019,21436
3,South,6,East South Central,AL,1,Alabama,2,29,2019,20977
3,South,6,East South Central,AL,1,Alabama,2,30,2019,19574
3,South,6,East South Central,AL,1,Alabama,2,31,2019,18268
3,South,6,East South Central,AL,1,Alabama,2,32,2019,17498
3,South,6,East South Central,AL,1,Alabama,2,33,2019,17046
3,South,6,East South Central,AL,1,Alabama,2,34,2019,17226
3,South,6,East South Central,AL,1,Alabama,2,35,2019,16438
3,South,6,East South Central,AL,1,Alabama,2,36,2019,16742
3,South,6,East South Central,AL,1,Alabama,2,37,2019,16895
3,South,6,East South Central,AL,1,Alabama,2,38,2019,17054
3,South,6,East South Central,AL,1,Alabama,2,39,2019,17896
3,South,6,East South Central,AL,1,Alabama,2,40,2019,16558
3,South,6,East South Central,AL,1,Alabama,2,41,2019,15936
3,South,6,East South Central,AL,1,Alabama,2,42,2019,15650
3,South,6,East South Central,AL,1,Alabama,2,43,2019,14866
3,South,6,East South Central,AL,1,Alabama,2,44,2019,15560
3,South,6,East South Central,AL,1,Alabama,2,45,2019,15088
3,South,6,East South Central,AL,1,Alabama,2,46,2019,15602
3,South,6,East South Central,AL,1,Alabama,2,47,2019,16037
3,South,6,East South Central,AL,1,Alabama,2,48,2019,16169
3,South,6,East South Central,AL,1,Alabama,2,49,2019,15792
3,South,6,East South Central,AL,1,Alabama,2,50,2019,14732
3,South,6,East South Central,AL,1,Alabama,2,51,2019,14937
3,South,6,East South Central,AL,1,Alabama,2,52,2019,14975
3,South,6,East South Central,AL,1,Alabama,2,53,2019,15582
3,South,6,East South Central,AL,1,Alabama,2,54,2019,16644
3,South,6,East South Central,AL,1,Alabama,2,55,2019,16471
3,South,6,East South Central,AL,1,Alabama,2,56,2019,16640
3,South,6,East South Central,AL,1,Alabama,2,57,2019,16605
3,South,6,East South Central,AL,1,Alabama,2,58,2019,16515
3,South,6,East South Central,AL,1,Alabama,2,59,2019,17097
3,South,6,East South Central,AL,1,Alabama,2,60,2019,16462
3,South,6,East South Central,AL,1,Alabama,2,61,2019,16069
3,South,6,East South Central,AL,1,Alabama,2,62,2019,16132
3,South,6,East South Central,AL,1,Alabama,2,63,2019,15552
3,South,6,East South Central,AL,1,Alabama,2,64,2019,15138
3,South,6,East South Central,AL,1,Alabama,2,65,2019,14156
3,South,6,East South Central,AL,1,Alabama,2,66,2019,13434
3,South,6,East South Central,AL,1,Alabama,2,67,2019,12410
3,South,6,East South Central,AL,1,Alabama,2,68,2019,12326
3,South,6,East South Central,AL,1,Alabama,2,69,2019,11645
3,South,6,East South Central,AL,1,Alabama,2,70,2019,10825
3,South,6,East South Central,AL,1,Alabama,2,71,2019,9793
3,South,6,East South Central,AL,1,Alabama,2,72,2019,9003
3,South,6,East South Central,AL,1,Alabama,2,73,2019,7094
3,South,6,East South Central,AL,1,Alabama,2,74,2019,6787
3,South,6,East South Central,AL,1,Alabama,2,75,2019,6183
3,South,6,East South Central,AL,1,Alabama,2,76,2019,5941
3,South,6,East South Central,AL,1,Alabama,2,77,2019,5297
3,South,6,East South Central,AL,1,Alabama,2,78,2019,4769
3,South,6,East South Central,AL,1,Alabama,2,79,2019,4554
3,South,6,East South Central,AL,1,Alabama,2,80,2019,4026
3,South,6,East South Central,AL,1,Alabama,2,81,2019,3775
3,South,6,East South Central,AL,1,Alabama,2,82,2019,3427
3,South,6,East South Central,AL,1,Alabama,2,83,2019,3225
3,South,6,East South Central,AL,1,Alabama,2,84,2019,2890
3,South,6,East South Central,AL,1,Alabama,2,85,2019,16389
3,South,6,East South Central,AL,1,Alabama,3,0,2018,257
3,South,6,East South Central,AL,1,Alabama,3,1,2018,208
3,South,6,East South Central,AL,1,Alabama,3,2,2018,193
3,South,6,East South Central,AL,1,Alabama,3,3,2018,209
3,South,6,East South Central,AL,1,Alabama,3,4,2018,243
3,South,6,East South Central,AL,1,Alabama,3,5,2018,203
3,South,6,East South Central,AL,1,Alabama,3,6,2018,230
3,South,6,East South Central,AL,1,Alabama,3,7,2018,224
3,South,6,East South Central,AL,1,Alabama,3,8,2018,252
3,South,6,East South Central,AL,1,Alabama,3,9,2018,277
3,South,6,East South Central,AL,1,Alabama,3,10,2018,288
3,South,6,East South Central,AL,1,Alabama,3,11,2018,287
3,South,6,East South Central,AL,1,Alabama,3,12,2018,296
3,South,6,East South Central,AL,1,Alabama,3,13,2018,311
3,South,6,East South Central,AL,1,Alabama,3,14,2018,305
3,South,6,East South Central,AL,1,Alabama,3,15,2018,335
3,South,6,East South Central,AL,1,Alabama,3,16,2018,339
3,South,6,East South Central,AL,1,Alabama,3,17,2018,378
3,South,6,East South Central,AL,1,Alabama,3,18,2018,381
3,South,6,East South Central,AL,1,Alabama,3,19,2018,384
3,South,6,East South Central,AL,1,Alabama,3,20,2018,389
3,South,6,East South Central,AL,1,Alabama,3,21,2018,344
3,South,6,East South Central,AL,1,Alabama,3,22,2018,381
3,South,6,East South Central,AL,1,Alabama,3,23,2018,370
3,South,6,East South Central,AL,1,Alabama,3,24,2018,383
3,South,6,East South Central,AL,1,Alabama,3,25,2018,402
3,South,6,East South Central,AL,1,Alabama,3,26,2018,426
3,South,6,East South Central,AL,1,Alabama,3,27,2018,384
3,South,6,East South Central,AL,1,Alabama,3,28,2018,392
3,South,6,East South Central,AL,1,Alabama,3,29,2018,348
3,South,6,East South Central,AL,1,Alabama,3,30,2018,320
3,South,6,East South Central,AL,1,Alabama,3,31,2018,324
3,South,6,East South Central,AL,1,Alabama,3,32,2018,347
3,South,6,East South Central,AL,1,Alabama,3,33,2018,356
3,South,6,East South Central,AL,1,Alabama,3,34,2018,350
3,South,6,East South Central,AL,1,Alabama,3,35,2018,381
3,South,6,East South Central,AL,1,Alabama,3,36,2018,366
3,South,6,East South Central,AL,1,Alabama,3,37,2018,371
3,South,6,East South Central,AL,1,Alabama,3,38,2018,370
3,South,6,East South Central,AL,1,Alabama,3,39,2018,352
3,South,6,East South Central,AL,1,Alabama,3,40,2018,338
3,South,6,East South Central,AL,1,Alabama,3,41,2018,362
3,South,6,East South Central,AL,1,Alabama,3,42,2018,337
3,South,6,East South Central,AL,1,Alabama,3,43,2018,341
3,South,6,East South Central,AL,1,Alabama,3,44,2018,341
3,South,6,East South Central,AL,1,Alabama,3,45,2018,339
3,South,6,East South Central,AL,1,Alabama,3,46,2018,378
3,South,6,East South Central,AL,1,Alabama,3,47,2018,389
3,South,6,East South Central,AL,1,Alabama,3,48,2018,386
3,South,6,East South Central,AL,1,Alabama,3,49,2018,396
3,South,6,East South Central,AL,1,Alabama,3,50,2018,346
3,South,6,East South Central,AL,1,Alabama,3,51,2018,359
3,South,6,East South Central,AL,1,Alabama,3,52,2018,381
3,South,6,East South Central,AL,1,Alabama,3,53,2018,438
3,South,6,East South Central,AL,1,Alabama,3,54,2018,421
3,South,6,East South Central,AL,1,Alabama,3,55,2018,407
3,South,6,East South Central,AL,1,Alabama,3,56,2018,457
3,South,6,East South Central,AL,1,Alabama,3,57,2018,455
3,South,6,East South Central,AL,1,Alabama,3,58,2018,451
3,South,6,East South Central,AL,1,Alabama,3,59,2018,443
3,South,6,East South Central,AL,1,Alabama,3,60,2018,452
3,South,6,East South Central,AL,1,Alabama,3,61,2018,428
3,South,6,East South Central,AL,1,Alabama,3,62,2018,427
3,South,6,East South Central,AL,1,Alabama,3,63,2018,434
3,South,6,East South Central,AL,1,Alabama,3,64,2018,381
3,South,6,East South Central,AL,1,Alabama,3,65,2018,382
3,South,6,East South Central,AL,1,Alabama,3,66,2018,345
3,South,6,East South Central,AL,1,Alabama,3,67,2018,321
3,South,6,East South Central,AL,1,Alabama,3,68,2018,326
3,South,6,East South Central,AL,1,Alabama,3,69,2018,302
3,South,6,East South Central,AL,1,Alabama,3,70,2018,317
3,South,6,East South Central,AL,1,Alabama,3,71,2018,328
3,South,6,East South Central,AL,1,Alabama,3,72,2018,242
3,South,6,East South Central,AL,1,Alabama,3,73,2018,219
3,South,6,East South Central,AL,1,Alabama,3,74,2018,206
3,South,6,East South Central,AL,1,Alabama,3,75,2018,221
3,South,6,East South Central,AL,1,Alabama,3,76,2018,166
3,South,6,East South Central,AL,1,Alabama,3,77,2018,142
3,South,6,East South Central,AL,1,Alabama,3,78,2018,144
3,South,6,East South Central,AL,1,Alabama,3,79,2018,129
3,South,6,East South Central,AL,1,Alabama,3,80,2018,99
3,South,6,East South Central,AL,1,Alabama,3,81,2018,80
3,South,6,East South Central,AL,1,Alabama,3,82,2018,86
3,South,6,East South Central,AL,1,Alabama,3,83,2018,74
3,South,6,East South Central,AL,1,Alabama,3,84,2018,59
3,South,6,East South Central,AL,1,Alabama,3,85,2018,382
3,South,6,East South Central,AL,1,Alabama,3,0,2019,320
3,South,6,East South Central,AL,1,Alabama,3,1,2019,264
3,South,6,East South Central,AL,1,Alabama,3,2,2019,213
3,South,6,East South Central,AL,1,Alabama,3,3,2019,198
3,South,6,East South Central,AL,1,Alabama,3,4,2019,219
3,South,6,East South Central,AL,1,Alabama,3,5,2019,253
3,South,6,East South Central,AL,1,Alabama,3,6,2019,210
3,South,6,East South Central,AL,1,Alabama,3,7,2019,238
3,South,6,East South Central,AL,1,Alabama,3,8,2019,232
3,South,6,East South Central,AL,1,Alabama,3,9,2019,258
3,South,6,East South Central,AL,1,Alabama,3,10,2019,270
3,South,6,East South Central,AL,1,Alabama,3,11,2019,289
3,South,6,East South Central,AL,1,Alabama,3,12,2019,297
3,South,6,East South Central,AL,1,Alabama,3,13,2019,294
3,South,6,East South Central,AL,1,Alabama,3,14,2019,302
3,South,6,East South Central,AL,1,Alabama,3,15,2019,307
3,South,6,East South Central,AL,1,Alabama,3,16,2019,336
3,South,6,East South Central,AL,1,Alabama,3,17,2019,332
3,South,6,East South Central,AL,1,Alabama,3,18,2019,369
3,South,6,East South Central,AL,1,Alabama,3,19,2019,391
3,South,6,East South Central,AL,1,Alabama,3,20,2019,375
3,South,6,East South Central,AL,1,Alabama,3,21,2019,365
3,South,6,East South Central,AL,1,Alabama,3,22,2019,369
